age,income,employment_years,loan_amount,loan_term,credit_score,existing_loans,dependents,gender,education,home_ownership,loan_purpose,marital_status,interest_rate,loan_approved
30.1,152138.1,7.9,26864.8,61.5,544.0,6.0,1.5,Male,PhD,Mortgage,Personal,Single,4.736,1
42.1,108154.0,13.3,13871.9,188.0,748.8,4.1,1.9,Female,Master,Mortgage,Personal,Divorced,2.0,1
65.6,157188.7,20.8,18725.6,271.7,603.3,0.0,2.6,Female,High School,Own,Personal,Single,3.815,1
34.6,80708.2,,23216.8,211.8,591.3,3.4,4.1,Male,PhD,Own,Business,Single,4.138,0
57.9,96278.1,17.6,22682.1,237.4,497.6,6.3,2.9,Male,Master,Mortgage,Home,Divorced,7.348,0
41.7,133332.7,,26716.1,74.2,566.8,3.5,1.8,Male,Bachelor,Rent,Business,Single,4.627,1
54.0,160967.4,,27999.5,137.2,639.5,1.1,2.2,Male,Bachelor,Mortgage,Business,Married,3.729,1
60.7,178331.3,15.6,39344.2,7.3,576.3,4.7,3.4,Male,High School,Mortgage,Business,Single,4.785,0
56.4,121447.8,12.0,25470.2,171.6,528.3,4.8,4.5,Male,Master,Mortgage,Car,Single,5.585,1
58.4,184321.1,5.4,16282.4,9.9,549.1,2.9,1.2,Female,Master,Mortgage,Education,Married,4.433,0
33.7,109861.7,21.2,34730.4,289.6,682.3,3.6,3.8,Male,Master,Mortgage,Home,Single,3.227,1
60.9,158456.9,17.6,35604.2,307.4,635.1,2.7,2.1,Female,Bachelor,Mortgage,Home,Divorced,3.913,1
37.3,87023.7,9.0,27359.5,194.3,623.1,4.8,0.6,Female,Master,Mortgage,Education,Single,4.601,0
50.6,134707.0,20.5,23528.8,62.0,614.7,4.1,0.3,Male,PhD,Mortgage,Business,Married,4.441,1
50.6,38040.7,17.6,30480.4,213.1,468.5,2.3,4.1,Male,Master,Own,Car,Single,8.958,0
53.3,80744.3,16.3,23811.4,331.7,599.5,4.0,4.2,Male,Master,Mortgage,Personal,Single,3.787,0
51.5,136333.7,2.7,9054.3,221.1,671.1,2.9,1.8,Female,High School,Mortgage,Home,Divorced,3.196,1
37.4,74064.6,25.5,,277.8,551.5,6.2,2.2,Male,Bachelor,Rent,Home,Married,7.3,0
31.3,134943.2,10.1,32638.0,144.2,663.0,5.3,0.4,Female,High School,Mortgage,Personal,Married,3.952,1
58.0,151726.0,20.5,37028.7,113.3,624.1,3.8,3.4,Female,,Rent,Car,Single,3.783,0
49.7,102453.8,13.5,19653.9,177.3,649.5,4.1,2.5,Female,,Mortgage,Home,Single,3.783,1
61.3,86086.6,16.9,27309.3,28.9,579.6,5.5,0.6,Female,Master,Rent,Business,Divorced,4.959,0
47.0,103403.5,29.2,27482.4,360.0,654.8,3.7,2.7,Male,PhD,Own,Business,Divorced,3.165,1
30.6,86196.6,24.3,26183.1,194.2,443.2,5.1,0.8,Female,Bachelor,Own,Home,Married,7.68,0
59.1,116457.5,29.0,26418.8,252.3,578.0,6.2,3.2,Male,PhD,Own,Business,Single,5.055,1
43.1,123573.2,22.6,,146.1,639.2,3.3,1.2,Male,Master,Rent,Home,Divorced,3.525,1
51.6,109289.6,23.2,27194.0,59.6,601.7,6.5,2.9,Female,Master,Mortgage,Personal,Married,4.324,0
39.7,178602.6,5.8,31425.4,297.1,673.6,6.0,1.7,Female,PhD,Mortgage,Personal,Single,3.324,1
67.2,94820.9,17.5,35262.3,93.1,560.9,4.4,0.0,Female,Bachelor,Rent,Car,Single,5.686,0
37.0,168700.2,18.2,19449.3,210.9,525.7,3.3,3.7,Male,Bachelor,Own,Home,Divorced,5.431,1
43.5,,29.8,24121.6,218.4,427.5,4.4,3.8,Male,Master,Own,Education,Single,6.766,0
48.8,122547.2,16.0,22119.1,188.9,,3.6,1.9,Male,Bachelor,Mortgage,Business,Married,5.123,0
34.4,161408.7,22.1,20974.6,120.2,621.5,2.8,2.8,Male,Master,Own,Home,Married,3.446,1
51.5,159597.5,21.8,12571.7,171.0,643.5,4.8,3.0,Female,PhD,Rent,Business,Single,3.937,1
66.8,105291.0,29.3,25693.8,107.0,449.1,2.5,3.1,Female,High School,Own,Personal,Single,6.838,0
41.6,,18.9,29334.6,247.7,680.8,3.5,4.6,Male,Master,Own,Business,Married,2.976,1
52.2,,26.6,24259.2,228.7,487.3,3.5,3.0,Male,Bachelor,Own,Car,Single,5.678,1
25.0,321675.1808899805,6.4,118274.82571773468,181.3,355.3468903832652,2.0,2.1,Female,High School,Mortgage,Personal,Divorced,5.446,1
47.0,141558.2,7.1,28847.5,137.5,523.8,5.0,3.0,Male,High School,Rent,Education,Married,6.457,0
43.7,185187.2,1.7,36789.0,351.6,612.6,3.7,2.0,Male,PhD,Mortgage,Personal,Divorced,4.218,0
37.7,136509.5,26.3,22141.9,78.8,583.5,5.9,1.2,Female,Bachelor,Own,Home,Divorced,4.42,0
60.5,139822.5,25.4,16127.1,59.4,636.0,3.6,4.0,Female,,Mortgage,Education,Divorced,4.583,1
43.6,143525.4,27.2,,176.4,740.9,3.4,3.1,Female,Master,Rent,Business,Married,3.131,1
45.4,68865.8,14.6,40568.5,162.4,610.8,2.6,0.3,Female,High School,Mortgage,Business,Single,4.904,1
43.0,136107.9,15.5,16212.8,270.8,523.1,4.1,1.7,Male,Bachelor,Rent,Car,Single,6.489,0
25.0,84413.4,19.0,30701.1,234.7,616.5,4.1,3.4,Male,High School,Mortgage,Home,Married,5.273,0
33.9,99354.0,31.5,34763.3,185.4,750.1,5.1,0.6,Female,Master,Mortgage,Education,Single,2.669,1
59.0,195668.0,33.6,6575.7,223.0,634.1,4.1,1.6,Male,PhD,Rent,Car,Divorced,3.993,1
25.0,111135.8,26.4,28781.8,221.6,660.1,7.1,5.0,Male,PhD,Mortgage,Car,Married,3.584,0
38.3,94093.9,22.6,30327.3,351.3,,4.7,2.1,Male,High School,Mortgage,Home,Divorced,8.066,0
42.7,160340.4,30.7,23361.3,203.3,609.8,2.5,3.8,Female,PhD,Own,Education,Single,4.271,1
68.4,86831.3,18.0,20328.5,128.5,550.9,2.4,4.3,Male,Master,Rent,Home,Divorced,5.77,0
56.7,104340.3,16.9,20774.7,198.9,513.8,4.8,1.4,Female,PhD,Mortgage,Business,Married,6.888,0
40.8,163716.8,,22871.5,6.0,573.0,2.5,2.8,Female,High School,Mortgage,Home,Divorced,4.421,1
63.2,121496.9,12.2,23083.2,180.4,584.8,4.9,5.0,Male,PhD,Rent,Home,Married,5.049,0
38.6,65344.1,18.6,21573.8,270.4,518.8,5.3,3.1,Female,Bachelor,Rent,Education,Single,6.582,0
59.6,139039.6,11.1,22744.2,231.2,592.0,5.4,5.0,Female,Bachelor,Mortgage,Home,Divorced,4.576,1
31.2,106123.7,28.2,35026.3,206.9,559.4,2.7,1.7,Male,,Own,Education,Single,4.186,1
60.4,173894.8,24.3,15784.6,234.9,638.2,5.4,4.7,Female,Master,Own,Home,Divorced,3.977,1
42.6,98783.5,31.4,11507.5,271.3,595.5,4.5,2.5,Female,Master,Own,Business,Divorced,4.045,0
35.2,156792.9,7.0,35154.3,297.0,608.8,3.1,2.1,Male,Master,Own,Education,Single,3.67,1
44.9,182149.4,35.2,23963.9,218.8,663.1,3.8,3.3,Female,Bachelor,Mortgage,Car,Married,3.272,1
50.8,90217.0,7.4,22394.1,157.7,624.9,4.7,2.4,Female,PhD,Rent,Personal,Divorced,4.422,1
41.6,113237.5,10.4,24610.3,6.0,574.5,3.0,2.4,Female,High School,Mortgage,Education,Divorced,4.818,0
54.1,133601.9,15.0,27174.2,261.3,387.2,4.5,3.1,Female,Master,Mortgage,Business,Married,8.292,0
40.5,89992.9,30.5,21307.6,224.2,621.2,6.2,0.3,Female,High School,Rent,Personal,Married,5.142,1
54.9,129460.3,21.8,29547.4,195.2,492.9,5.4,1.5,Female,Bachelor,Rent,Business,Divorced,6.46,0
52.8,112127.8,18.0,17801.9,128.0,567.2,4.1,3.4,Male,Master,Rent,Business,Married,5.105,1
46.8,,13.7,23085.4,260.2,608.4,4.4,3.7,Male,PhD,Own,Home,Married,4.051,0
42.2,121712.8,9.0,7782.4,162.4,695.0,3.2,2.9,Male,PhD,Rent,Personal,Single,2.88,1
49.3,122494.3,,34877.9,180.2,740.8,3.2,2.8,Male,Master,Mortgage,Business,Divorced,2.193,1
54.1,125735.8,26.4,,178.5,492.1,1.7,3.0,Female,PhD,Rent,Home,Married,6.029,1
70.0,99041.1,30.8,30860.8,219.0,456.6,4.4,3.6,Female,High School,Mortgage,Business,Married,7.76,0
58.8,100569.0,23.2,29312.6,91.1,,5.0,0.8,Female,Master,Mortgage,Personal,Divorced,4.581,0
59.2,115849.4,0.0,29898.5,228.0,596.8,3.9,1.9,Male,Master,Rent,Personal,Divorced,4.638,1
70.0,546275.3584247138,10.0,118589.07240234443,125.3,443.4116863365135,2.7,2.4,Male,High School,Mortgage,Personal,Married,6.85,0
53.7,104640.3,23.7,28605.8,128.1,573.5,4.1,2.7,Female,Master,Own,Car,Married,4.166,0
53.3,131337.9,17.0,17809.7,253.8,628.8,6.0,0.0,Male,High School,Mortgage,Business,Divorced,3.829,1
55.9,56483.3,15.5,16130.6,103.4,464.3,5.3,1.0,Female,Master,Own,Personal,Married,6.904,0
35.4,,11.2,24691.2,253.7,,4.0,2.5,Female,High School,Own,Education,Single,6.14,0
42.2,110202.5,27.6,,191.1,517.0,7.1,3.7,Male,PhD,Mortgage,Personal,Married,6.434,1
41.4,90036.0,23.6,36903.7,51.1,555.9,8.0,2.0,Male,Bachelor,Own,Business,Married,4.587,0
55.3,177021.9,24.0,28501.2,292.2,637.5,3.3,1.7,Male,Master,Rent,Car,Single,4.439,1
45.4,120660.2,14.9,19768.1,207.8,545.6,3.6,3.1,Female,Master,Mortgage,Business,Single,5.132,0
49.2,126186.9,21.4,23327.7,214.5,580.0,5.0,2.1,Male,PhD,Mortgage,Home,Married,4.39,0
60.5,103086.9,9.3,26564.1,263.6,777.2,2.6,3.6,Female,Bachelor,Rent,Personal,Married,2.0,1
57.9,119447.7,19.0,24956.0,302.9,488.9,5.3,2.2,Male,Bachelor,Own,Education,Single,5.822,0
45.6,77466.1,0.0,27674.0,199.1,516.2,4.2,1.2,Male,Master,Own,Personal,Married,6.53,0
39.5,114056.4,7.5,26049.2,232.4,636.0,4.6,4.2,Female,High School,Mortgage,Education,Single,4.354,0
61.1,503888.5666229298,17.4,68119.14679121942,212.7,667.3301053133057,3.1,4.0,Female,Master,Own,Education,Divorced,3.845,0
56.8,110290.9,39.0,8292.8,155.6,612.3,2.8,1.4,Male,Bachelor,Own,Home,Married,3.91,1
28.2,30402.9,5.6,22511.1,56.3,737.8,1.0,3.0,Female,PhD,Own,Car,Single,3.795,1
43.7,80519.9,10.1,29983.9,200.2,,6.2,2.1,Male,Master,Rent,Business,Married,4.661,0
49.5,171237.4,21.7,22601.0,293.3,397.2,5.4,3.2,Female,PhD,Mortgage,Education,Divorced,7.102,0
56.8,149063.9,34.2,,229.7,583.7,5.0,1.4,Female,PhD,Mortgage,Home,Single,4.703,1
58.4,166166.4,21.6,25124.9,97.6,523.6,4.5,3.5,Female,High School,Own,Home,Married,4.834,1
50.9,168570.2,25.6,36357.6,270.8,699.5,0.5,3.9,Female,Master,Rent,Car,Single,2.683,1
54.5,143554.6,17.3,34715.2,158.2,661.8,2.9,1.4,Male,Master,Own,Personal,Divorced,3.15,1
48.3,104149.6,15.9,,15.6,431.9,3.6,2.6,Male,Bachelor,Mortgage,Car,Married,7.81,0
39.4,83696.2,20.7,15871.9,264.4,696.5,2.4,4.0,Male,High School,Own,Education,Married,2.632,1
44.4,160136.1,14.7,25637.1,107.4,659.5,1.5,1.3,Male,Bachelor,Rent,Personal,Divorced,3.16,1
47.7,122259.9,25.8,35282.2,325.5,545.8,2.5,1.7,Male,High School,Own,Personal,Single,4.261,0
47.1,207290.8,7.1,27678.8,274.8,567.9,4.1,3.3,Female,,Mortgage,Home,Married,4.98,1
25.0,107221.6,27.1,29934.9,164.8,700.3,4.1,2.3,Female,High School,Own,Car,Single,2.373,1
42.7,189051.4,20.3,14396.9,219.7,397.6,5.4,0.6,Female,High School,Mortgage,Personal,Divorced,7.756,0
48.2,632886.7439377954,18.3,291093.17311696924,360.0,497.0751826768277,7.1,2.1,Female,High School,Own,Personal,Married,4.277,0
44.1,166761.7,6.9,19169.0,263.0,673.4,5.0,4.6,Female,High School,Own,Education,Married,2.977,0
44.5,179384.2,12.2,9544.6,202.1,567.0,3.7,5.0,Female,High School,Rent,Car,Single,5.732,0
53.4,84196.8,,,360.0,633.3,6.7,1.7,Male,Master,Mortgage,Home,Single,4.666,1
34.6,103025.1,18.3,,192.4,584.3,1.6,1.4,Female,High School,Mortgage,Home,Divorced,4.792,1
28.0,83845.7,22.2,16819.0,229.5,504.4,0.9,2.0,Female,Master,Rent,Home,Single,5.836,0
43.3,76951.9,,45968.1,108.1,502.2,2.7,4.7,Male,Bachelor,Own,Business,Single,6.743,0
56.7,143347.3,19.8,22459.7,49.0,639.1,5.2,3.5,Female,Bachelor,Rent,Education,Married,4.497,0
67.8,113118.0,9.0,14077.7,160.0,517.8,4.3,4.3,Male,Master,Rent,Car,Married,6.664,1
56.9,121832.8,20.8,,186.1,437.8,2.3,3.7,Female,High School,Rent,Education,Divorced,6.799,1
29.9,139468.4,23.0,18317.6,209.3,586.0,2.9,0.9,Female,Master,Mortgage,Education,Single,5.26,1
44.7,54991.5,22.6,32416.2,69.4,528.8,2.1,1.4,Female,Master,Own,Home,Single,6.213,1
50.6,165036.8,12.8,18383.6,235.9,467.1,2.1,1.7,Male,Master,Rent,Business,Single,7.07,0
49.6,107781.7,17.3,27665.9,116.6,581.5,6.3,1.9,Female,High School,Mortgage,Education,Married,6.067,1
54.0,138634.0,24.3,16323.5,231.7,644.1,3.8,1.7,Female,High School,Mortgage,Education,Single,3.123,0
36.5,141724.9,18.3,46292.2,257.8,576.8,6.7,1.8,Male,High School,Mortgage,Education,Divorced,5.265,0
48.3,167977.9,17.7,29529.0,151.4,479.0,2.7,3.3,Female,PhD,Rent,Business,Divorced,6.507,0
52.5,496245.6049939464,35.2,118985.28960321096,105.9,652.4005149048983,4.7,2.7,Female,Bachelor,Own,Business,Divorced,4.127,0
57.4,45672.7,12.4,23156.3,306.5,668.2,4.3,4.0,Female,High School,Mortgage,Home,Divorced,4.354,0
37.8,121999.5,28.6,21071.2,252.8,774.2,5.3,2.8,Female,High School,Rent,Personal,Married,2.0,1
43.4,127024.7,10.8,19412.7,195.2,704.8,4.4,1.7,Female,Bachelor,Own,Home,Divorced,2.229,0
25.0,83800.9,,19192.8,300.5,484.5,5.5,2.7,Male,Bachelor,Mortgage,Home,Married,6.681,0
40.0,125162.2,25.7,38926.6,189.7,652.2,4.8,0.7,Male,PhD,Mortgage,Education,Divorced,4.279,1
41.2,107364.4,15.9,21079.1,133.4,598.1,2.4,0.0,Male,PhD,Rent,Education,Divorced,4.927,1
35.3,73003.6,10.3,8464.6,102.9,471.3,5.1,3.3,Female,,Mortgage,Education,Single,7.368,0
49.5,143502.0,4.2,16172.3,174.4,600.5,3.8,3.7,Male,High School,Rent,Home,Married,4.553,0
46.8,100269.6,15.1,32921.8,244.7,747.7,2.8,2.6,Male,Master,Own,Personal,Divorced,2.0,1
25.0,105776.7,24.2,23481.4,294.2,682.6,5.0,2.0,Female,Bachelor,Mortgage,Education,Single,3.399,1
50.1,103809.7,11.4,24427.3,184.9,483.8,5.4,0.9,Male,High School,Rent,Home,Married,6.621,0
36.4,163241.8,20.8,34858.5,280.0,,3.3,3.9,Female,Bachelor,Own,Car,Divorced,4.951,0
53.3,118567.9,8.2,19282.7,165.9,619.3,3.5,3.1,Male,Master,Own,Home,Divorced,3.306,1
32.1,122768.5,18.1,30559.3,120.5,419.3,1.9,2.8,Female,High School,Own,Business,Divorced,7.329,0
47.9,104577.7,10.8,20156.9,78.5,422.4,1.3,2.5,Female,PhD,Mortgage,Personal,Married,7.699,0
44.1,136200.3,19.4,30107.0,142.5,588.9,3.6,1.9,Female,Master,Rent,Education,Divorced,5.082,1
51.1,167226.1,16.0,22370.9,81.5,590.1,5.2,1.2,Male,PhD,Rent,Home,Married,5.31,1
49.0,142675.1,10.5,23567.6,343.8,409.5,3.1,2.8,Female,High School,Mortgage,Business,Married,7.219,1
44.4,144040.3,14.7,32061.1,218.1,609.9,6.1,1.9,Female,High School,Rent,Car,Single,4.363,0
29.1,141218.1,,31484.2,175.4,672.8,3.7,2.0,Female,PhD,Own,Education,Divorced,3.133,0
29.8,71691.5,9.5,24176.6,320.8,555.4,3.7,4.6,Male,PhD,Rent,Personal,Single,5.482,1
40.5,89335.8,28.7,21727.0,78.8,580.4,3.6,2.4,Male,Master,Own,Car,Single,4.676,0
47.4,112825.4,17.1,38293.2,172.0,626.4,5.5,0.0,Male,High School,Mortgage,Business,Divorced,4.447,1
40.2,94594.8,2.4,30214.6,343.0,614.5,2.6,1.9,Male,Bachelor,Own,Car,Divorced,3.982,0
55.0,82741.2,15.0,22370.9,171.5,,3.8,1.3,Female,PhD,Own,Car,Divorced,7.192,0
44.1,54473.8,27.3,20275.3,360.0,493.5,3.2,2.3,Female,PhD,Mortgage,Home,Divorced,6.898,0
35.9,72871.5,13.9,33699.2,245.8,539.4,3.2,0.8,Male,Master,Own,Car,Divorced,5.841,0
44.2,111021.6,32.0,26423.2,287.5,497.5,4.1,3.0,Female,Bachelor,Mortgage,Personal,Married,5.971,0
50.2,117570.1,13.1,24191.6,289.8,707.0,3.8,2.1,Male,PhD,Rent,Education,Single,3.411,1
51.4,92243.1,24.0,26419.8,183.1,632.1,5.6,1.9,Female,,Own,Business,Single,3.96,0
70.0,122762.4,28.3,28202.4,143.9,475.1,4.0,2.7,Female,High School,Rent,Business,Single,6.974,1
39.5,104815.8,23.6,25046.5,173.8,555.7,4.8,2.4,Female,Bachelor,Rent,Car,Divorced,5.817,0
46.6,158170.1,9.0,35129.5,104.0,676.7,4.3,2.3,Female,Bachelor,Mortgage,Personal,Married,3.295,1
52.6,114343.1,12.5,35574.7,177.7,516.8,6.1,2.2,Female,,Mortgage,Education,Married,5.858,0
47.2,144371.6,29.4,29755.1,182.6,651.6,3.5,2.5,Male,Master,Mortgage,Education,Divorced,3.373,1
41.5,127112.5,13.6,36497.8,318.1,699.5,3.6,2.9,Male,Master,Rent,Car,Divorced,3.143,1
28.9,70927.5,27.8,25568.0,230.5,684.5,5.1,2.8,Female,High School,Mortgage,Home,Single,3.812,1
41.4,116827.0,16.6,31022.6,360.0,591.2,3.5,3.9,Male,Master,Mortgage,Education,Divorced,4.832,1
34.6,,21.1,33535.7,10.2,687.6,4.7,1.8,Male,High School,Rent,Personal,Married,4.171,0
26.8,116215.8,8.9,33652.3,85.6,528.0,7.5,2.8,Male,PhD,Mortgage,Business,Divorced,5.98,0
38.0,93920.4,15.1,32828.0,154.6,,2.5,5.0,Male,Bachelor,Mortgage,Education,Divorced,2.0,1
34.9,,13.0,30549.5,302.4,596.7,6.3,2.5,Female,PhD,Rent,Home,Married,4.75,1
54.5,73017.6,21.8,41157.0,174.2,678.2,3.3,2.5,Female,PhD,Own,Education,Divorced,4.344,0
54.7,120514.6,20.7,21182.4,65.6,542.4,6.0,1.0,Female,High School,Mortgage,Car,Divorced,5.187,0
36.7,140034.5,23.7,24258.2,163.4,,5.0,1.6,Female,High School,Own,Business,Married,3.952,0
44.4,,16.1,23783.9,87.2,623.9,4.9,2.4,Male,PhD,Rent,Personal,Divorced,4.432,1
25.2,482285.79007716285,12.6,177108.38329126145,71.5,494.22572077865516,3.8,3.1,Female,Bachelor,Rent,Business,Divorced,6.536,0
41.6,120621.3,,9589.8,342.9,488.7,3.6,3.3,Male,High School,Own,Car,Married,6.231,0
52.3,126445.1,11.8,36498.9,154.9,556.6,2.9,2.9,Female,Master,Own,Education,Divorced,4.923,0
57.4,174149.4,28.6,17291.7,196.9,674.5,4.0,3.5,Female,PhD,Own,Home,Single,2.467,1
38.9,68153.4,19.1,26858.5,175.6,410.2,3.7,1.3,Male,Master,Own,Home,Single,7.945,0
60.1,88111.4,17.4,14125.1,162.9,542.3,4.3,3.1,Male,Bachelor,Rent,Car,Divorced,5.613,0
29.3,218156.2,23.7,30465.7,115.7,692.9,1.9,2.5,Female,Bachelor,Own,Car,Married,2.02,0
32.5,110441.6,19.4,19216.8,158.1,464.1,4.0,2.6,Female,Bachelor,Rent,Personal,Single,7.289,0
56.0,53815.2,6.7,16412.3,210.0,687.9,5.9,2.1,Male,Master,Mortgage,Car,Married,3.097,1
67.6,99610.7,11.5,27054.7,296.5,473.5,5.4,1.4,Male,Bachelor,Own,Business,Single,6.207,0
53.4,23089.4,28.5,,258.8,492.5,4.0,1.0,Female,Bachelor,Mortgage,Personal,Single,9.425,0
47.0,128432.2,20.7,20906.7,85.5,561.8,7.8,2.9,Female,High School,Own,Business,Single,4.946,0
25.0,148342.5,6.5,26874.3,262.1,743.6,3.1,3.1,Female,High School,Own,Car,Divorced,2.0,1
25.0,88091.8,22.8,31899.9,221.0,517.4,3.9,2.3,Female,,Own,Education,Single,5.438,0
49.1,103524.7,15.5,18952.8,133.0,419.0,1.8,2.5,Male,PhD,Own,Education,Divorced,6.696,0
43.2,152327.9,13.0,17570.5,197.6,448.8,3.4,1.6,Male,High School,Mortgage,Personal,Married,6.422,0
34.2,58742.5,10.8,25687.9,228.8,658.9,6.7,3.1,Female,High School,Mortgage,Business,Single,4.539,0
48.3,73745.0,28.0,29814.0,186.8,453.1,3.5,2.6,Female,Bachelor,Rent,Education,Single,7.433,1
48.9,112016.0,4.3,37202.0,221.4,681.9,1.7,2.1,Female,,Mortgage,Business,Single,2.657,1
58.8,93668.3,13.3,16929.4,114.0,581.3,5.3,3.5,Female,,Own,Education,Married,4.523,0
49.1,109714.7,21.0,22956.3,342.4,572.1,4.6,3.3,Male,Master,Rent,Car,Married,5.041,1
62.2,75768.7,32.6,,28.7,601.8,5.2,0.7,Male,Master,Mortgage,Home,Divorced,5.434,1
47.6,127501.0,24.4,,229.2,502.9,3.6,2.6,Female,Master,Own,Car,Single,5.964,0
46.1,,13.2,17555.3,212.3,587.4,2.5,1.4,Female,Master,Mortgage,Car,Married,5.169,1
60.3,139221.7,32.2,19589.5,234.4,467.6,3.7,2.7,Female,PhD,Mortgage,Car,Single,6.837,0
35.8,127014.0,9.2,28548.8,126.3,696.4,4.8,0.0,Female,PhD,Own,Education,Married,2.249,0
70.0,127234.2,22.1,20878.1,276.5,482.5,3.9,2.7,Female,Bachelor,Own,Car,Single,5.195,0
52.0,69379.2,23.9,19426.1,174.4,614.5,4.6,3.4,Female,High School,Own,Business,Single,3.558,0
52.1,137240.7,13.0,27455.8,88.1,481.9,3.2,2.4,Male,PhD,Rent,Car,Married,6.429,0
53.8,108419.7,25.6,37895.4,95.4,527.0,4.6,1.1,Male,Bachelor,Rent,Personal,Married,5.579,1
70.0,114169.1,15.9,15024.1,193.0,541.4,4.0,4.8,Male,Bachelor,Own,Personal,Single,4.901,0
57.0,156689.3,25.6,37486.7,55.3,843.3,2.9,3.9,Male,High School,Own,Business,Married,2.0,1
28.2,94819.8,5.3,20901.8,327.0,573.7,4.2,1.9,Male,PhD,Rent,Personal,Married,5.061,0
64.3,167291.5,22.7,28266.3,266.9,501.1,3.4,2.2,Male,High School,Mortgage,Car,Divorced,6.116,0
43.4,170556.6,16.7,38226.8,329.1,535.0,4.9,0.1,Female,PhD,Rent,Education,Married,5.569,0
48.8,146347.5,29.2,28102.6,320.7,,5.3,3.1,Male,High School,Rent,Home,Divorced,7.079,1
32.1,85678.3,19.6,23120.1,154.8,560.3,4.8,0.9,Male,High School,Mortgage,Car,Single,5.955,0
53.8,43479.7,30.0,31245.4,113.5,741.6,1.5,3.3,Female,Master,Rent,Business,Married,4.204,1
39.7,157759.2,24.1,24114.7,6.0,605.2,2.6,3.7,Female,High School,Mortgage,Home,Divorced,4.36,0
48.7,123898.5,19.0,29670.8,150.5,,3.0,2.4,Female,Bachelor,Mortgage,Car,Single,3.882,0
44.1,93918.1,26.3,23862.6,324.3,493.1,2.8,1.2,Female,High School,Rent,Home,Single,6.84,0
70.0,161074.7,26.4,32389.2,116.8,556.7,3.2,4.0,Male,Master,Mortgage,Education,Divorced,4.966,1
70.0,89845.4,23.8,14346.1,166.2,593.4,5.4,2.5,Male,High School,Mortgage,Personal,Single,5.185,1
48.1,105154.6,,17391.8,138.6,509.7,5.0,2.6,Female,Master,Rent,Home,Divorced,6.15,0
48.3,138371.2,12.1,14228.6,213.0,611.0,3.4,1.4,Female,,Rent,Home,Divorced,4.978,1
43.0,81023.9,31.1,25048.6,285.9,630.4,4.9,2.7,Female,Bachelor,Mortgage,Business,Divorced,3.719,0
60.8,116168.2,10.0,13263.7,59.9,623.9,4.5,2.3,Female,Bachelor,Own,Car,Divorced,3.727,1
43.6,158119.8,27.1,19965.3,75.2,561.4,4.0,0.9,Female,Master,Mortgage,Home,Divorced,5.158,0
42.4,127388.9,25.7,16639.9,301.9,673.2,5.7,4.1,Male,PhD,Mortgage,Home,Divorced,3.542,0
59.2,163659.9,,37337.4,241.6,551.8,3.0,4.6,Female,High School,Mortgage,Business,Single,4.844,0
41.0,159676.1,4.0,17574.6,162.2,543.6,4.1,3.7,Female,High School,Own,Business,Single,4.397,1
47.0,120270.8,15.4,15207.6,319.6,704.7,2.4,3.5,Male,PhD,Own,Home,Divorced,2.629,1
28.5,38214.1,,27486.7,73.8,475.4,2.5,4.6,Female,,Mortgage,Car,Married,8.28,0
56.0,81298.0,13.1,38994.6,257.5,421.7,2.0,1.2,Female,Bachelor,Rent,Home,Single,8.164,0
70.0,146716.7,13.6,24571.5,177.5,496.9,2.5,1.2,Male,,Mortgage,Education,Married,6.714,1
56.2,65741.2,12.0,25190.2,231.5,609.9,4.1,2.0,Male,PhD,Own,Business,Single,4.431,0
65.0,108565.8,29.7,35826.1,6.0,690.5,3.5,2.9,Male,Master,Mortgage,Personal,Married,2.959,1
37.3,131846.8,18.1,,162.1,515.6,3.6,2.1,Male,Master,Mortgage,Car,Divorced,5.094,1
50.3,171435.0,,28903.3,241.9,738.3,3.6,1.3,Female,Bachelor,Own,Personal,Single,2.0,1
36.2,99874.3,31.3,,177.9,577.4,6.7,2.5,Female,Master,Rent,Car,Single,5.715,0
44.8,97477.9,24.6,29147.7,283.4,,2.3,2.4,Female,Bachelor,Rent,Business,Divorced,5.018,1
56.8,657569.9443200666,12.6,102905.58103100347,280.7,699.0573529712794,2.1,3.5,Male,Bachelor,Rent,Education,Married,6.582,1
48.7,132282.0,10.2,20510.6,106.3,750.6,2.7,2.6,Female,PhD,Own,Business,Single,2.0,1
30.5,114601.4,29.3,36951.7,248.9,561.5,3.9,0.2,Male,Bachelor,Own,Car,Single,4.561,1
31.7,156724.4,20.1,35915.9,103.6,455.1,4.8,3.0,Male,PhD,Own,Business,Married,6.144,0
30.9,92030.0,7.6,28999.9,187.3,796.2,4.9,4.4,Male,Bachelor,Rent,Car,Single,2.031,1
53.4,124205.6,5.7,10065.2,235.5,610.4,5.4,2.5,Male,Master,Own,Personal,Single,4.01,1
70.0,135582.4,11.1,15834.2,116.2,646.9,3.8,3.7,Male,Master,Rent,Home,Single,3.574,1
63.8,105991.9,10.1,20064.2,246.0,726.3,3.4,1.9,Male,Master,Own,Car,Divorced,2.457,1
25.0,784463.787837183,3.6,178676.87907677595,142.6,494.1884643592092,6.5,3.2,Male,Master,Mortgage,Education,Married,4.274,0
64.6,125213.5,11.2,15496.7,136.5,662.7,0.0,1.6,Male,Bachelor,Rent,Education,Divorced,3.733,1
58.7,147609.6,12.6,23529.5,239.5,579.9,4.1,2.2,Male,PhD,Mortgage,Home,Single,4.906,0
